gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCohort,ServiceCount,HasSecurityBundle,HasStreamingBundle,MonthlyToTotalRatio,HighRiskContractFiber
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,110.95,1226.71,Yes,New_0-12m,2,0,0,0.09037150467129859,0
Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.8,2953.58,No,Loyal_49-72m,0,0,0,0.016178272377122976,0
Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,94.94,6464.29,No,Loyal_49-72m,4,1,0,0.01468456944700083,0
Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,105.64,7183.74,No,Loyal_49-72m,3,0,0,0.014703385230363243,0
Male,0,No,Yes,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.4,1820.5,Yes,Developing_13-24m,3,0,0,0.04743343398298106,0
Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.59,7017.37,Yes,Loyal_49-72m,3,0,1,0.016897085790575306,1
Male,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,82.23,4340.28,No,Loyal_49-72m,2,0,0,0.018941418199240778,0
Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,95.06,6469.86,No,Loyal_49-72m,1,0,0,0.014690473909186725,0
Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.05,446.73,Yes,New_0-12m,0,0,0,0.08275076496995956,0
Female,0,No,No,12,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),94.22,1144.81,No,New_0-12m,4,0,1,0.08223003813895848,0
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),95.9,6931.47,No,Loyal_49-72m,4,0,1,0.013833453300194592,0
Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),114.43,4603.41,Yes,Established_25-48m,3,0,0,0.024852261201760924,0
Male,0,No,Yes,30,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.8,2466.53,No,Established_25-48m,2,1,0,0.033150559466348935,0
Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,95.15,5604.87,No,Loyal_49-72m,2,0,0,0.016973279794215708,0
Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.75,843.92,No,Developing_13-24m,0,0,0,0.05296359418643185,0
Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.73,1868.78,No,Loyal_49-72m,0,0,0,0.019109200012835732,0
Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,92.03,3937.99,Yes,Established_25-48m,2,0,0,0.02336385723243776,1
Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.35,622.6,Yes,New_0-12m,3,0,0,0.1673348300192431,1
Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,95.35,5519.23,No,Loyal_49-72m,4,1,0,0.017272831023345044,0
Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),121.48,2776.39,Yes,Developing_13-24m,3,0,1,0.0437389059512708,1
Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,81.09,2598.6,Yes,Established_25-48m,0,0,0,0.031193260501615635,0
Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.19,2404.76,No,Loyal_49-72m,0,0,0,0.0146273942537909,0
Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.31,2501.05,Yes,Loyal_49-72m,0,0,0,0.018109150496592792,0
Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.3,790.67,No,Developing_13-24m,0,0,0,0.043326133363648996,0
Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,134.92,264.56,Yes,New_0-12m,5,0,1,0.5080584425365265,1
Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,133.21,2523.12,No,Developing_13-24m,5,0,1,0.05277482845506554,1
Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.85,326.72,No,New_0-12m,0,0,0,0.10634077871353594,0
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.74,215.81,Yes,New_0-12m,3,0,1,0.515382131820488,0
Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,97.42,6908.72,No,Loyal_49-72m,2,0,0,0.014098979408716995,0
Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.55,691.67,No,New_0-12m,3,0,0,0.0989648750487245,0
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.37,621.94,No,Developing_13-24m,0,0,0,0.05677914405881786,0
Female,1,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.44,299.04,Yes,New_0-12m,1,0,0,0.24810025329956004,1
Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,95.63,6112.38,Yes,Loyal_49-72m,1,0,0,0.01564273773264544,0
Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.8,999.13,No,Established_25-48m,0,0,0,0.03479547658804355,0
Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.99,3505.86,Yes,Established_25-48m,0,0,0,0.025661132751236146,0
Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,110.26,7178.22,Yes,Loyal_49-72m,2,0,0,0.01535821440212168,0
Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),110.05,1983.55,No,Developing_13-24m,3,1,0,0.05545337733995112,0
Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),106.61,5228.29,No,Loyal_49-72m,3,0,0,0.020387088878222475,0
Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,93.8,198.98,Yes,New_0-12m,3,0,0,0.46904690469046906,0
Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),109.48,2198.96,Yes,Developing_13-24m,2,0,0,0.04976454117347588,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),104.99,207.3,No,New_0-12m,3,0,0,0.5040326452232357,0
Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,121.37,7047.81,No,Loyal_49-72m,4,1,1,0.017218509223542698,0
Male,1,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.05,2898.62,No,Loyal_49-72m,0,0,0,0.01588139135472924,0
Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.88,5431.85,Yes,Loyal_49-72m,4,0,1,0.01783226115206567,0
Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.76,2344.54,No,Loyal_49-72m,0,0,0,0.01481961509929483,0
Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.24,7141.93,No,Loyal_49-72m,3,0,0,0.01585343829492939,1
Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,124.01,229.32,Yes,New_0-12m,5,1,1,0.5384248002778743,0
Female,0,Yes,No,40,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),79.65,3178.55,No,Established_25-48m,2,0,0,0.025050714723781668,0
Male,0,Yes,Yes,67,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.51,6006.88,No,Loyal_49-72m,2,0,0,0.014898766286943149,0
Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,6982.97,No,Loyal_49-72m,2,0,1,0.01620138689026442,0
Female,0,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.77,1911.02,Yes,Developing_13-24m,3,0,1,0.04747335278919677,0
Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.78,2368.61,No,Loyal_49-72m,0,0,0,0.014255510400445643,0
Female,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.69,3985.06,No,Established_25-48m,5,1,1,0.02827102452045378,0
Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.57,325.47,Yes,New_0-12m,0,0,0,0.13958403528655006,0
Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.31,7678.76,Yes,Loyal_49-72m,3,0,0,0.014493942519037054,1
Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,91.28,5585.54,No,Loyal_49-72m,2,0,0,0.016339272608806167,0
Female,0,No,No,68,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,97.28,6609.87,No,Loyal_49-72m,3,0,0,0.014715158519226668,0
Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,85.25,4348.38,No,Loyal_49-72m,1,0,0,0.019600494783164498,0
Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.36,4781.49,No,Loyal_49-72m,2,0,0,0.0178484429659027,0
Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,101.85,5203.35,No,Loyal_49-72m,3,0,0,0.019570167263923445,0
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.9,7610.95,No,Loyal_49-72m,3,0,1,0.013912335209768851,1
Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.84,2646.86,Yes,Established_25-48m,1,0,0,0.034306949763205,0
Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.18,1117.87,No,Established_25-48m,0,0,0,0.031442437459222254,0
Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.99,1873.7,Yes,Developing_13-24m,2,0,0,0.051736277804448706,1
Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.06,1236.32,No,Developing_13-24m,1,0,0,0.0598551708531342,0
Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.3,992.94,Yes,New_0-12m,2,0,0,0.09185665130691993,0
Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.98,2164.34,No,Loyal_49-72m,0,0,0,0.01661632815169904,0
Male,0,No,No,34,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),89.81,3098.01,No,Established_25-48m,4,0,0,0.028980222716286815,0
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,117.83,7169.23,No,Loyal_49-72m,3,0,0,0.016433224596700526,0
Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.58,247.14,Yes,New_0-12m,2,0,0,0.3166760699605062,0
Female,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.25,5495.66,No,Loyal_49-72m,2,0,0,0.014053989149774591,0
Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),97.09,6782.71,No,Loyal_49-72m,2,0,0,0.014312227380002977,0
Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),105.11,852.48,Yes,New_0-12m,3,0,0,0.12315461405071003,0
Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.48,1817.09,No,Developing_13-24m,2,0,0,0.05306667986733331,1
Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),115.67,8084.7,No,Loyal_49-72m,3,0,0,0.014305502306541177,0
Female,1,Yes,No,70,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.22,5941.97,Yes,Loyal_49-72m,3,0,0,0.014339631531035828,0
Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),102.03,4907.48,No,Established_25-48m,3,0,1,0.02078647565030315,0
Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,102.76,5930.7,Yes,Loyal_49-72m,3,0,0,0.017323870054116022,0
Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.1,564.5,Yes,New_0-12m,2,1,0,0.16463306808134393,0
Male,0,No,No,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.32,5267.47,No,Loyal_49-72m,5,1,1,0.01961100661102749,0
Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.65,5079.2,Yes,Loyal_49-72m,0,0,0,0.017450100389748438,1
Female,1,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.12,182.73,Yes,New_0-12m,2,0,0,0.49594513688564745,1
Female,0,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,81.83,2958.6,Yes,Established_25-48m,4,0,1,0.027649006622516556,0
Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.8,2802.07,No,Established_25-48m,2,0,0,0.035603820097250514,1
Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),88.45,3448.0,No,Established_25-48m,1,0,0,0.02564511452594955,0
Male,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.21,1111.45,Yes,Developing_13-24m,3,0,0,0.07569778417007506,0
Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,91.1,1190.0,Yes,Developing_13-24m,1,0,0,0.07649034424853064,0
Female,1,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,103.13,2797.99,Yes,Established_25-48m,3,0,0,0.036845433531380964,0
Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.55,999.93,No,Established_25-48m,0,0,0,0.037515110946819454,0
Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,109.48,4496.6,No,Established_25-48m,2,0,0,0.02434187122020633,0
Female,0,Yes,No,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.82,2143.71,Yes,Developing_13-24m,5,0,1,0.041413524439201564,0
Male,1,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.94,5872.4,No,Loyal_49-72m,3,0,0,0.014121292607348384,0
Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.09,2498.11,No,Loyal_49-72m,0,0,0,0.017242138201199627,0
Male,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.86,620.58,No,Established_25-48m,0,0,0,0.03355963834100196,0
Male,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.31,3641.84,Yes,Established_25-48m,3,0,0,0.02286951938597358,0
Male,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),72.44,3548.66,No,Loyal_49-72m,2,0,0,0.020407588332403668,0
Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),126.62,5345.04,Yes,Established_25-48m,4,0,1,0.023684820914171987,0
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),103.41,6336.17,No,Loyal_49-72m,2,0,0,0.01631800945848068,0
Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,95.51,1905.63,Yes,Developing_13-24m,3,0,0,0.050093620681516605,0
Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),107.81,2357.55,No,Developing_13-24m,2,0,0,0.045710288100739856,0
Female,1,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),102.16,1341.99,No,Developing_13-24m,4,1,0,0.07606906976224692,0
Female,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.02,3266.59,Yes,Established_25-48m,3,0,1,0.0315278232581199,0
Female,1,Yes,No,39,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),86.55,3369.4,No,Established_25-48m,3,0,0,0.025679444576311414,0
Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,104.2,7282.78,No,Loyal_49-72m,3,0,0,0.014305758823028702,0
Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.89,2952.78,No,Loyal_49-72m,0,0,0,0.015874574274319684,0
Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),123.79,2620.22,Yes,Developing_13-24m,4,1,0,0.04722610082328077,0
Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,68.51,1468.4,No,Developing_13-24m,3,1,0,0.04662447257383966,0
Female,1,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.49,323.09,Yes,New_0-12m,0,0,0,0.14036224505538586,0
Female,0,No,No,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,72.08,1807.15,No,Established_25-48m,2,0,1,0.03986394934048613,0
Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.22,2244.73,No,Loyal_49-72m,0,0,0,0.01612838587007343,0
Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.7,730.27,No,Developing_13-24m,0,0,0,0.05839156535889617,0
Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.04,467.91,Yes,New_0-12m,4,1,0,0.1962850013861935,0
Female,0,No,No,57,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.63,3173.28,Yes,Loyal_49-72m,1,0,0,0.017525234068828208,0
Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.3,3280.47,No,Loyal_49-72m,0,0,0,0.01441427165264348,0
Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,94.25,6678.41,No,Loyal_49-72m,2,0,0,0.01411052772625127,0
Female,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,86.02,5787.3,Yes,Loyal_49-72m,2,0,0,0.01486101273258124,0
Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),36.32,563.61,No,Developing_13-24m,0,0,0,0.06432758895520801,0
Female,0,No,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,90.98,2184.73,Yes,Developing_13-24m,3,0,0,0.041624537339927624,0
Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),105.4,7367.18,No,Loyal_49-72m,4,1,0,0.014304753684084808,0
Male,0,Yes,Yes,69,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,88.33,6103.69,No,Loyal_49-72m,3,0,0,0.014469203186402586,0
Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,132.3,5024.36,Yes,Established_25-48m,5,0,1,0.026326472133339704,0
Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,123.28,3215.1,Yes,Established_25-48m,4,0,1,0.038332141413513265,0
