customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02553,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),115.67,8084.7,No
CUST-02554,Female,1,Yes,No,70,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.22,5941.97,Yes
CUST-02555,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),102.03,4907.48,No
CUST-02556,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,102.76,5930.7,Yes
CUST-02557,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.1,564.5,Yes
CUST-02558,Male,0,No,No,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.32,5267.47,No
CUST-02559,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.65,5079.2,Yes
CUST-02560,Female,1,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.12,182.73,Yes
CUST-02561,Female,0,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,81.83,2958.6,Yes
CUST-02562,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.8,2802.07,No
CUST-02563,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),88.45,3448.0,No
CUST-02564,Male,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.21,1111.45,Yes
CUST-02565,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,91.1,1190.0,Yes
CUST-02566,Female,1,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,103.13,2797.99,Yes
CUST-02567,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.55,999.93,No
CUST-02568,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,109.48,4496.6,No
CUST-02569,Female,0,Yes,No,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.82,2143.71,Yes
CUST-02570,Male,1,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.94,5872.4,No
CUST-02571,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.09,2498.11,No
CUST-02572,Male,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.86,620.58,No
CUST-02573,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.31,3641.84,Yes
CUST-02574,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),72.44,3548.66,No
CUST-02575,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),126.62,5345.04,Yes
CUST-02576,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),103.41,6336.17,No
CUST-02577,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,95.51,1905.63,Yes
CUST-02578,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),107.81,2357.55,No
CUST-02579,Female,1,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),102.16,1341.99,No
CUST-02580,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.02,3266.59,Yes
CUST-02581,Female,1,Yes,No,39,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),86.55,3369.4,No
CUST-02582,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,104.2,7282.78,No
CUST-02583,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.89,2952.78,No
CUST-02584,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),123.79,2620.22,Yes
CUST-02585,Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,68.51,1468.4,No
CUST-02586,Female,1,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.49,323.09,Yes
CUST-02587,Female,0,No,No,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,72.08,1807.15,No
CUST-02588,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.22,2244.73,No
CUST-02589,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.7,730.27,No
CUST-02590,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.04,467.91,Yes
CUST-02591,Female,0,No,No,57,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.63,3173.28,Yes
CUST-02592,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.3,3280.47,No
CUST-02593,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,94.25,6678.41,No
CUST-02594,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,86.02,5787.3,Yes
CUST-02595,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),36.32,563.61,No
CUST-02596,Female,0,No,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,90.98,2184.73,Yes
CUST-02597,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),105.4,7367.18,No
CUST-02598,Male,0,Yes,Yes,69,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,88.33,6103.69,No
CUST-02599,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,132.3,5024.36,Yes
CUST-02600,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,123.28,3215.1,Yes
CUST-02601,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),67.06,1145.77,No
CUST-02602,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,110.54,4747.37,Yes
CUST-02603,Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,109.02,7597.96,Yes
CUST-02604,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.76,2630.2,No
CUST-02605,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,93.49,5684.8,No
CUST-02606,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,97.88,4582.15,No
CUST-02607,Female,1,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,82.95,2164.25,No
CUST-02608,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.4,1215.37,No
CUST-02609,Female,1,No,No,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.21,1683.64,No
CUST-02610,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,108.59,7795.89,Yes
CUST-02611,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),44.2,3009.08,No
CUST-02612,Female,0,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.82,1007.02,No
CUST-02613,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),117.05,475.0,Yes
CUST-02614,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.73,2776.82,No
CUST-02615,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.24,3160.8,No
CUST-02616,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.73,669.7,No
CUST-02617,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,114.72,5863.87,Yes
CUST-02618,Male,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,127.28,3579.11,Yes
CUST-02619,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),88.63,1754.71,No
CUST-02620,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),131.17,664.66,Yes
CUST-02621,Male,1,No,No,46,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.52,3115.56,Yes
CUST-02622,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,102.21,6331.89,Yes
CUST-02623,Female,0,No,No,25,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,83.61,2085.03,No
CUST-02624,Female,0,No,No,24,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.88,1288.32,Yes
CUST-02625,Female,1,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),79.62,2614.27,No
CUST-02626,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),117.79, ,Yes
CUST-02627,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,88.31,5507.4,No
CUST-02628,Female,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,113.68,3995.0,Yes
CUST-02629,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.54,2717.33,No
CUST-02630,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.73,5943.95,Yes
CUST-02631,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,78.8,1347.79,No
CUST-02632,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,102.28,7256.42,No
CUST-02633,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,128.74,9009.45,No
CUST-02634,Female,1,Yes,Yes,6,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.79,614.46,Yes
CUST-02635,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),96.23,2722.91,No
CUST-02636,Female,1,No,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.94,516.04,Yes
CUST-02637,Male,0,No,No,45,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.07,2933.63,Yes
CUST-02638,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,101.19,6782.21,No
CUST-02639,Female,0,No,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,75.44,1438.69,Yes
CUST-02640,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.59,36.59,No
CUST-02641,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.09,2077.08,No
CUST-02642,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.71,1266.82,Yes
CUST-02643,Male,1,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.75,1753.06,No
CUST-02644,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.54,563.2,No
CUST-02645,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.74,4612.65,Yes
CUST-02646,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,82.66,1972.23,Yes
CUST-02647,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.13,2111.85,No
CUST-02648,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.78,441.77,Yes
CUST-02649,Male,1,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,82.43,319.59,Yes
CUST-02650,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.9,176.26,No
CUST-02651,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,115.56,8209.26,Yes
CUST-02652,Male,0,Yes,Yes,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.72,1346.6,No
CUST-02653,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.87,1784.79,No
CUST-02654,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.81,6013.54,Yes
CUST-02655,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),115.13,8160.49,Yes
CUST-02656,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,119.02,7270.09,No
CUST-02657,Male,1,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,89.29,2311.39,No
CUST-02658,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.6,2924.21,No
CUST-02659,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.04,836.66,Yes
CUST-02660,Female,0,No,Yes,34,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),58.73,1993.68,Yes
CUST-02661,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,132.21,241.63,Yes
CUST-02662,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,103.71,7040.3,No
CUST-02663,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),97.67,6750.06,No
CUST-02664,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.41,891.21,No
CUST-02665,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,101.68,1027.68,Yes
CUST-02666,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,105.37,5364.83,No
CUST-02667,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.65,1431.05,Yes
CUST-02668,Female,1,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.43,397.44,Yes
CUST-02669,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,88.36,6085.58,No
CUST-02670,Male,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),75.06,4803.14,No
CUST-02671,Male,0,No,No,69,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,95.02,6538.62,No
CUST-02672,Female,1,Yes,Yes,20,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.06,1957.18,Yes
CUST-02673,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.72,2999.82,No
CUST-02674,Male,0,Yes,Yes,28,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.75,2136.03,Yes
CUST-02675,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,100.35,3308.57,Yes
CUST-02676,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,108.08,4417.98,No
CUST-02677,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),120.59,3012.51,No
CUST-02678,Female,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),105.19,7455.97,No
CUST-02679,Male,0,No,Yes,30,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,100.59,3049.84,Yes
CUST-02680,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.69,760.7,Yes
CUST-02681,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.86,1277.42,Yes
CUST-02682,Male,0,No,No,66,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),57.99,3823.77,No
CUST-02683,Female,1,Yes,Yes,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.41,1006.92,Yes
CUST-02684,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.81,1489.14,Yes
CUST-02685,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.88,952.57,Yes
CUST-02686,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.69,6369.59,No
CUST-02687,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.01,1926.37,Yes
CUST-02688,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),98.43,2181.39,No
CUST-02689,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,103.66,6021.7,No
CUST-02690,Female,1,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.86,1819.06,No
CUST-02691,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,110.26,6947.15,No
CUST-02692,Male,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,88.34,3196.59,Yes
CUST-02693,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,92.59,6255.28,Yes
CUST-02694,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.6,912.32,Yes
CUST-02695,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,102.28,2543.31,Yes
CUST-02696,Female,1,No,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),89.32,3494.01,No
CUST-02697,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,99.99,3188.59,Yes
CUST-02698,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.08,3412.43,Yes
CUST-02699,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.5,524.31,Yes
CUST-02700,Female,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),95.38,372.41,No
CUST-02701,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,96.08,580.06,Yes
CUST-02702,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.86,2937.44,Yes
CUST-02703,Female,0,Yes,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.96,944.95,Yes
